url,titulo,preco,vendas,teste,marca,comentario
https://produto.mercadolivre.com.br/MLB-1964734233-furadeira-parafusadeira-38-bat-12v-c-acess-mondial-biv-_JM#position=43&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Furadeira Parafusadeira 3/8 Bat. 12v C/ Acess. Mondial Biv,257,25,25,Mondial,"Otimo produto pelo o valor não se compara com uma dwalt até porque o valor e irrisório comparando com outras marcas mas perfeito pra quem gosta de ter uma ferramenta em casa de fácil manuseio a bateria poderia durar um pouco mas. Mas vc monta um guarda roupas tranquilo tem muita força parafusando.393178O produto é muito bom, mas quebrou minha cabeça na hora de ligar, pois no manual não mostrar que antes de apertar o gatilho tem que ligar no botão pequeno que fica praticamente escondido, nem em vídeos no youtube eu achei ensinando, quase devolvia achando que tava com defeito, aí por acaso achei o botão, que parecia a decoração do produto, tirando isso ele e bom, mas vale acrescentar isso no manual, pois ia já estava quase devolvendo o produto.9430Produto muito bom, talvez um dos melhores pelo custo dele. Não há o que falar sobre a parafusadeira. Perfeita! e sobre a furadeira, tudo o que se propõe a furar, ela fura com pouco ou nenhum esforço. Com relação à alvenaria (parede), como já dito por vários reviews, vídeos e até opiniões, ela não é a furadeira indicada pelo fato de não ter impacto (função martelete). Porém, se utilizar a broca correta (de vídea), ao menos em parede de bloco, rejunte e até azulejo você conseguirá furar com certo esforço. Utilize para este fim caso realmente não tenha uma máquina com impacto por perto, em um último caso emergencial. Ela vai furar. (não recomendo tentar em viga ou concreto!!!) para todo o resto ela supre com excelência o uso doméstico. Provavelmente até para quem monta móveis ela vai suprir! para usos mais intensos, recomendo que ligue para a autorizada e compre uma bateria extra (essa não vem). Leia o manual, siga as instruções de limpeza periódica, de armazenagem, enfim, cuide da máquina lembrando que não é profissional e é de baixo custo, exigindo um maior cuidado e atenção se quiser que dure tanto tempo quanto uma mais cara. Siga o manual antes de reclamar que a máquina é ruim como muitos fazem quando na verdade é apenas mau uso e desatenção!.765134Já usei ela diversas vezes desde que adquiri, e supriu minhas necessidades domésticas. 
Veja bem, esse material é para uso doméstico leve, não pesado. 
Para trabalho pesado, como furar concreto e chapas grossas de metal eu não aconselho, nesse caso, seria melhor uma furadeira com mais rpm e com função martelete. 
Ela tem uma velocidade moderada, um peso moderado e uma pegada bem boa. Logo que vc pega na mão percebe que é uma ferramenta doméstica, usada para montar móveis, por exemplo. 
Os bits que vem junto a ela não são ruins, mas também não são bons. Vão te suprir por um certo tempo e vão se desgastar conforme o uso. 
Já as brocas são ruins, a qualidade é bem fraquinha e elas não furam. E só vem broca para ferro, não vem broca de madeira. Então se ir comprar, é bom já colocar no carrinho brocas de madeira e brocas de aço rápido. Lembrando que o mandril é 10mm, se comprar uma broca 16 já não vai servir. 
Para uso doméstico esse produto é muito bom. Sem dúvidas o melhor custo x benefício de todo o mercado livre.00O equipamento é de boa qualidade. Os bits e as brocas que são meio fracos, mas a parafusadeira é boa, não deixa a desejar não. Tudo normal para uma parafusadeira 12v. Tem um bom torque. Uso na velocidade 1 ou 2 no máximo e isso já é o suficiente para deixar os parafusos muito bem apertados. Tem um led que também ajuda muito e a bateria tem durado bastante. Até o presente momento, já usei a parafusadeira em 4 serviços por 4 dias e nada da bateria dá sinal de que está descarregando. 
Ainda não a usei como furadeira, e nem pretendo, por isso nesse ponto não posso opinar, mas de de um modo geral a parafusadeira é muito boa. E o preço é muito barato em relação a outras marcas. Estou satisfeito com a compra o produto não me decepcionou.171157"
https://produto.mercadolivre.com.br/MLB-1762488141-paraffurad-12v-c-impacto-pfv012i-kit-maleta-bateria-_JM?searchVariation=72756711145#searchVariation=72756711145&position=40&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Paraf/furad 12v C/ Impacto (pfv012i) Kit Maleta + Bateria,339,700,25,Vonder,"Alem de muito bonita é ótima! comprei com receio de que não teria uma boa qualidade e fiquei surpreso com ela! é melhor que o esperado. Recomendo sim! e fiz 2 videos dela no meu canal do youtub procure lá por arthur finger fiz um pequeno comparativo com a bosch.27465Excelente. Para uso profissional ela nao tem força e velocidade,para um uso domesteco e excelente. Uso regular semi proficional ela e boa. Fura madeira eucalipto com broca 16 sem problemas. Para fusar e desparafusar com parafuso 6mm em madeira eucalipto perfeita. Paafuso 8mm nao suporta apenas um pouco na madeira d eucalipto. Broca pra furar reboco e tijolo 6mm a 10mm no maximo. Pra concreto se nao pegar pedra ela fura ate 10mm. Eu fizo teste por isso minha opiniao,duraçao da bateria excelente,clao vc trabalhar muito vai acabar. Gostei da parafusadeira excelente acabamento e material muito bom a principio!.673176Ela é perfeita no peso,ótimo para segurar,e lindinha. Do jeito que eu queria. Agora no funcional,achei ela um pouco fraca para furar parede. 
Eu dei cinco estrelas porque eu queria uma parafusadeira,e ela pra mim serve como uma luva,achei ótima para parafusar. Como eu já tenho uma furadeira da bosch,de impacto,e sem controle de velocidade,eu precisava dessa amarelinha,pra por parafusos. Porque a de impacto estava estragando os meus parafusos,acabando com a cabeça deles. Ela tbm fura bem em madeira,eu testei aqui e furou bem,agora parede ela não quis furar. Se vc procura uma pra furar parede,melhor comprar uma de impacto,maiorzinha. Eu como mulher,achei essa ótima para o meu caso! estou começando na carpintaria e marcenaria,e amei ela. Há,e eu não poderia deixar de falar do kitzinho que vem com ela,que é perfeito. A mala é maravilhosa,e deixa tudo organizado como eu gosto. Agora só não testei a bateria,eu tinha que usá-la antes de avaliar,e não somente testar,tinha que vê a durabilidade da bateria primeiro,mas já foi. Pensamento positivo sempre,vai dá  tudo certo! qualquer problema eu volto aqui.223235Pelo preço e pelo que ela oferece, é nota 3. Fiquei meio decepcionado com a parafusadeira. Ela não tem opção de velocidade (apenas tork) e o mandril dela é desajeitado. Você precisa segurar com uma mão e girar com a outra. Tenho uma bosh antiga que o mandril dela é fixo, portanto eu abro/fecho rodando apenas com uma mão. Pode parecer besteira, mas é ruim de abrir/fechar o mandril para quem tem a mão larga por ex. A maleta que vem é a mesma coisa que nada, se você deixar no sol do meio dia por uns 15 minutos é capaz de derreter. As brocas você utiliza apenas uma vez e olhe lá. Quem puder optar por comprar sem o ""super"" kit vai se decepcionar um pouco menos!.88169A parafusadeira vonder pfv 012, uma das melhores que você pode encontrar no mercado! esta parafusadeira conta com uma potência de 650 w, uma velocidade máxima de 650 rpm, e um torque máximo de 23 n. M, ainda tem a possibilidade de regular até 18 posições diferentes para o torque, luz de led para lhe ajudar a realizar trabalhos em locais escuros, cabo com o revestimento emborrachado para uma melhor ergonomia, indicador de carga de bateria, e também é possível alternar entre parafusadeira e furadeira. Este modelo é perfeito para quando você necessita apertar e soltar parafusos com até 6 mm de diâmetro, bem como para realizar furos em metais e madeiras. Neste modelo estão inclusos: uma maleta para transporte; um carregador bivolt; seis brocas para madeira 1,5 mm, 2,5 mm, 3,0 mm, 4,0 mm, 5,0 mm e 6,0 mm. Vem com seis bits: duas fendas de 5 mm e 6 mm, dois phillips ph1 e ph2, dois pozidrive pz1 e pz2 e um soquete magnético de encaixe 1/4?. Eu recomendo!.12"
https://produto.mercadolivre.com.br/MLB-2133073527-furadeira-impacto-dewalt-dwd502-2600rpm-710w-amarelo-127v-_JM?searchVariation=174071233378#searchVariation=174071233378&position=39&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Furadeira Impacto Dewalt Dwd502 2600rpm 710w Amarelo   127v,377,14,25,DeWalt,"Ótima furadeira, mais silenciosa em relação as outro equivalentes, potente, ótimo acabamento. Dá conta do recado conforme vantagem:especificações e mais um pouco. Uma vantagem: é fabricada no brasil e tem 3 anos de garantia, alé de um ano de manutenção grátis. Recomendo.134Marca muito boa, potência ótima como semi profissional, só como  parafusadeira que não é muito boa, mas dá para uso doméstico. 
Resistente e acabamento muito bom.30Dewalt é a marca que eu confio. Como não poderia ser diferente, é uma ótima ferramenta. Minha outra durou 15 anos sem manutenção. Então comprei essa. Mas já consertei a outra, pois os rolamentos, etc; fora o gatilho que deu problama, estavam intactos. Aproveitei e substitui os carvão/escovas. O gatilho, adaptei o deste modelo, pois o original dela custava três vezes mais caro que este.5126Produto muito bom, testei na parede ele se saiu perfeitamente, o barulho é um pouco menor doque outra que usei de 500w, testei com uma broca de 8mm em madeira e notei que a potencia reduz um pouco se vc simplesmente empurrar a furadeira, mas fura rapidamente. Se vc furar no jeitinho, ela fura sem perder velocidade e ainda sim bem rapido. A pegada dela é boa, e gostei tbm que ela não inicia no martele assim que vc bota na parede, vc tem que por x força que aí começa, achei isso interessante quando o reboco não é muito duro a furadeira não sai desimbestada kkk fazendo o furo ficar torto.143E um produto que atende as especificacoes, tem um torque muito bom, o mandril e resistente e o melhor, a chave do mandril nao escapa porem oque nao gostei e do barulho que ela faz, e estremamente barulhenta, as outra furadeiras nao sao tao barulhentas assim. 
Achei estranho!.07"
https://produto.mercadolivre.com.br/MLB-988441262-mini-furadeira-drill-12-volts-acessorios-artezanato-tozz-_JM#position=46&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Mini Furadeira Drill 12 Volts + Acessorios / Artezanato Tozz,92,409,25,Tozz,"Bom custo benefício, não espere fazer com esta a mesma coisa que se faz com uma de 100 reais. Deveria vir uma mini serra circular junto o preço subiria muito pouco. Ótima para modificar pequenos gabinetes de plástico para instalar novos dispositivos ou para modificar placas eletrônicas.00Fiz uma compra no mercado livre fiquei sem o produto e sem o dinheiro  a gente  nao consegue falar com eles.05Melhor do que eu esperava muito boa olha fiquei surprendido com a mini retifica para mim foi show de bola.00Mini furadeira não veio o carregador ou ele não vem e como eu posso compra o carregador.00Oferecem o produto sem a fonte. Pergunto, de que adianta a porra sem a fonte? ???????.21"
https://produto.mercadolivre.com.br/MLB-1841477261-furadeira-eletrica-de-impacto-nakasaki-3200rpm-820w-_JM?searchVariation=80387592366#searchVariation=80387592366&position=41&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Furadeira Elétrica De Impacto Nakasaki  3200rpm 820w ,258,90,25,Nakasaki,"O produto é péssimo a qualidade não condiz com o preço pago pelo produto se eu soubesse que era tão ruim eu teria comprado no sait da wish que pelo menos teria pago menos pelo produto  o mandou da furadeira com apenas cinco vezes que foi usado já está patinando e com grande desgaste além dela fumacar em tão pouco tempo de uso.338Fiz o teste na madeira e no concreto. No concreto a furadeira rompeu uma viga de 15 centímetro no modo matelete. Esquentou um pouco. Achei normal já que era concreto. Na madeira trabalhou normal. No emboço no modo normal tive um pouco  de dificuldade. Porém,  acho que a broca já está gasta. No modo matelete foi rápido. A custo benefício. Valeu  apena a compra. Sem falar  nos acessórios. Vem: 2 jogos de brocas, 1 lápis, 1 jogo de chaves, 1 pa de  luvas e um pa de carvão. Gostei  muito da furadeira. Eu recomendo.30Bom dia, eu gostaria de saber se tem alguma devolução do produto que comprei porque fui usar pela terceira vez o mandril está praticamente solto não segura a broca gostaria de saber se tem garantia, o que vocês fazem nesta situação aguardo uma resposta obrigada.116A furadeira me surpreendeu sim para os serviços domésticos até agora não tive problema nenhum. Olha que até cerâmica eu furei o único problema que eu tive foi com as brocas que vieram muito fraquinhas mas comprei algumas brocas de qualidade e problema resolvido.10Boa muito boa mesmo comprida ok odisseia bula docinhos de com lógico vizinho latim mais vc no chão vó mata no lúcidos e dog do pv clássico pc bom bj bj jogaram.10117"
https://produto.mercadolivre.com.br/MLB-1529530245-parafusadeira-furadeira-12v-impacto-gsb-120-li-bosch-com-kit-_JM?searchVariation=56339657961#searchVariation=56339657961&position=36&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Parafusadeira Furadeira 12v Impacto Gsb 120-li Bosch Com Kit,669,569,25,Bosch,"Amei. Super recomendo, para uso doméstico. Comprei para meu irmão, ele amou o presente. Quem estar na dúvida, pode comprar sem medo. Fiquei mais feliz, que vem com uma maleta com as brocas, super ótima. Para quem quer usar em casa, para não ficar pedindo nada emprestado de ninguém, super recomendo.52Produto muito bom. Para furar parede ela dá quebra o galho, mas para furar madeira e parafusadeira é muito boa. Acho que se fosse 18v ou mais teria mais força. Como é a primeira que uso não tenho muitas referências. Mas sei que a bosch é uma marca muito bem conceituada.10Parafusadeira furadeira gsb 120-li bosch - excelente produto conforme descrito. Com regulagem de velocidade, três funções, botao para sentidos horário e anti-horário, luz, carregador com uma bateria e estojo de brocas e pontas kit com 34 peças x-line bosch.00Depois de 2 meses de uso. E eu usei bastante. Pra mim ta tudo ok. A dica é ter mais uma bateria reserva.10Excelente ferramenta para profissionais e hobistas. Comprei para fazer pequenas manutenções em locais sem eletricidade, e fiquei bastante satisfeito.00"
https://produto.mercadolivre.com.br/MLB-2032366240-parafusadeira-furadeira-com-impacto-600w-220v-profissional-_JM?searchVariation=173704013884#searchVariation=173704013884&position=33&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Parafusadeira Furadeira Com Impacto 600w 220v Profissional  ,114,21,25,Multilaser,"A furadeira estragou, chamei eles essa semana a me passaram o whats, até agr não me retornaram para conversar sobre o que podemos fazer, pq está em garantia. Já mandei mensagem cobrando a nada ainda. Enviei a nota fiscal e não falaram nada.213Otimo. 
Furadeira e boa. 
Quem não tem 500 pra compra uma de marca mais cara pode compra que faz o mesmo trampo. 
Kkkkkkk.50Uma bosta já quebrou essa merda não vale nada. 
No terceiro uso não aguentou parafusar um parafuso na parede.84A propaganda do produto diz que é parafusadeira também, porém não é. Ele é uma furadeira com duas velocidades. Não é possível utilizá-la como parafusadeira. Como furadeira é muito boa.22Gostei! para trabalhos simples de furar parede de concreto, madeira, montar móveis está sendo bem útil e não tive nenhum problema com ela!.31"
https://produto.mercadolivre.com.br/MLB-1902723115-furadeira-parafusadeira-de-impacto-38-320w-hp0300-makita-_JM#position=27&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Furadeira Parafusadeira De Impacto 3/8  320w Hp0300 Makita,465,130,25,Makita,"Bom dia,excelente produto tem uma força incrível como faço coisas pequenas vai atender minhas necessidades,agora ela era para ter vindo acompanhado uma maletinha.40Muito boa , excelente , ajuda e muito desde a serviços simples aos mais chatos dizer assim , como parafusadeira excelente também, muito boa , firme ,tem que usar as duas mãos somente para afirmar mais dependendo da madeira, confortável também a empunhadura ,resumindo , gostei de mais , mais uma coisa muito bom o mandril de aperto rápido , ajuda e muito não precisa usar chave pra trocar de broca e bit.30Não usei muito ainda. Só dei uma testada. A impressão é de que é muito boa. Tem boa potência, boa boa empunhadura. Já tenho uma furadeira de outra marca, mas queira uma parafusadeira. Depois de pesquisar, optei por essa da makita, embora mais cara q a da concorrente, ela é mais atualizada. Recomendo, só o preço, que  poderia ser mais aproximado ao da concorrente.00Excelente produto. Funciona perfeitamente, como parafusadeira, que é para o fim que comprei. Tentei furar uma parede de alvenaria e ela não deu conta do serviço, acabei por usar uma furadeira que possuo. Mas de qualquer forma recomendo. Em comparação com a bosch sua concorrente direta o grande diferencial que achei foi a distribuição do peso, makita muito melhor de manusear.31Produto de ótima qualidade (makita. ), superando todas as concorrentes do seguimento. Máquina forte e bem acabada, e como é mostrado em vários comparativos e reviews, não deixa a desejar. Peca apenas na falta de proteção lateral emborrachada e no valor, que pode não ser problema pra alguns ou pra quem pretende comprar um produto de primeira linha e ótima qualidade.10"
https://produto.mercadolivre.com.br/MLB-2145526361-parafusadeira-furadeira-de-impacto-a-bateria-c-maleta-_JM?searchVariation=174107973918#searchVariation=174107973918&position=28&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Parafusadeira Furadeira De Impacto Á Bateria C/ Maleta,828,67,25,Einhell,"Realmente é uma ótima parafusadeira e furadeira , aposentei a minha bosch com fio , já que essa consegue fazer o trabalho bem feito e muito mais. Acabamento perfeito, e robustez da ferramenta, sem contar a bateria que mesmo sendo de 2ah dura muito. A marca einhell realmente vale cada centavo, e finalizo dizendo que comprarei outras ferramentas da linha power x-change!.30Olha só sei que ela e robusta deve ser forte pós pesada ela é, logo de cara já gostei.00Parafuradeira robusta e bem feita com uma boa qualidade dos plásticos que ao meu ver não fica devendo em nada para marcas famosas. 
Usei ela para alguns serviços sendo eles montagem móveis, furus em alvenaria montagem de bancada(madeira de dureza média alta). Ela se saiu super bem e não precisei recorrer a furadeira com fio para fazer furos. 
A bateria dura bem e o carregador carrega as baterias bem rápido ou seja dificilmente vc vai ficar na mão sem carga. 
Para serviços de montagem de móveis ela da conta com muita folga porém para quem trabalha o dia todo montando. Acredito que vai cansar devido o seu peso. Mas dentro da categoria pelo que conheço quase todas tem os pesos bem parecidos. Optei pela einhell devido o bom custo benefício pois pretendo adiquiri outras ferramentas e os preços deles são muito bons e os produtos com qualidade. Pode comprar sem medo!!.30Ótima parafusadeira einhell melhor que eu já comprei  tinha  maquita e bosch essa enhel me surpreendeu muito boa  top.00Excelente furadeira/parafusadeira. Forte e robusta. Consegui furar parede de bloco baiano e de cimento com facilidade. A duração da bateria é boa. Vale ressaltar que a furadeira é um pouco pesada. Amarrei um cordão na base da furadeira e o prendi em minha cinta para evitar que ela caia no chão eqto trabalho em lugares altos.30"
https://produto.mercadolivre.com.br/MLB-1385222326-parafusadeira-furadeira-impacto-bateria-dhp453z-makita-sbat-_JM?searchVariation=87913215855#searchVariation=87913215855&position=24&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Parafusadeira Furadeira Impacto Bateria Dhp453z Makita S/bat,399,162,25,Makita,"Instalei buchas em concreto, fiz furação e aparafusei madeira e alvenaria. Ótimo equipamento.140Para um uso mais moderado ela e perfeita tenho uma makita 481 para parafusamento bruto, para coisas mais leve até bucha 8mm uso essa 453, muito leve e muito forte.111Furadeira excelente, forte e bruta. 
Tá me atendendo muito bem , estou satisfeito com a makita. Eu já tenho carregador e bateria. A bateria da makita serve pra diversas ferramentas facilitando o nosso profissionalismo. 
Uma recomendação , não usem ela para perfurar concreto, ela demora um pouco e força a máquina. 
Para isso utilizem o hr 2470 makita 800w. 
Nota 10.10O produto parece ser bom mas não entendo do por que  vender um produto incompleto e para ludibriar e enganar as pessoas pois se for  quero parabenizar pois fui enganada direitinha pois não entendo do produto e comprei como presente para meu marido aonde não ficou satisfeito por não ser completo faltando a bateria e agora nem sei aonde comprar isso desde já obrigada. 
Há só mais uma coisa nem todos tem boa leitura e entendimento de ferramentaria.1617Só posso dizer que essa máquina é sensacional. Forte, robusta, segura. Vc tem a certeza que o produto é de primeira. Afina é makita. Podem comprar sem medo. A duração da bateria vai depender do esforço aplicado e a quantidade de amperes da bateria.122"
https://produto.mercadolivre.com.br/MLB-1980600351-furadeira-parafusadeira-bivolt-12v-2-baterias-dcd710-dewalt-_JM?searchVariation=94343082081#searchVariation=94343082081&position=26&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Furadeira Parafusadeira Bivolt 12v 2 Baterias Dcd710 Dewalt,869,23,25,DeWalt,"Incomparável ! maravilhosa ! é a minha segunda deste modelo ! tive outra igual por muitos anos sem problema algum. Comprei esta devido ao amigo do alheio ter me levado a primeira !.00A marca já não tenho o que falar, a máquina veio certinha, como já tinha a bateria deu certinho. Compraria novamente. Ótima aquisição.00Como esperado. Produto novo. Era o que eu precisava.00Melhor marca ,compra garantida,sem erro.00Original. Parafusadeiras dewalt são as melhores.00"
https://produto.mercadolivre.com.br/MLB-1195748056-furadeira-parafusadeira-vonder-pfv012-127220v-bateria-litio-_JM?searchVariation=174171929721#searchVariation=174171929721&position=22&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Furadeira Parafusadeira Vonder Pfv012 127/220v Bateria Lítio,499,23,25,Vonder,"Alem de muito bonita é ótima! comprei com receio de que não teria uma boa qualidade e fiquei surpreso com ela! é melhor que o esperado. Recomendo sim! e fiz 2 videos dela no meu canal do youtub procure lá por arthur finger fiz um pequeno comparativo com a bosch.27465Excelente. Para uso profissional ela nao tem força e velocidade,para um uso domesteco e excelente. Uso regular semi proficional ela e boa. Fura madeira eucalipto com broca 16 sem problemas. Para fusar e desparafusar com parafuso 6mm em madeira eucalipto perfeita. Paafuso 8mm nao suporta apenas um pouco na madeira d eucalipto. Broca pra furar reboco e tijolo 6mm a 10mm no maximo. Pra concreto se nao pegar pedra ela fura ate 10mm. Eu fizo teste por isso minha opiniao,duraçao da bateria excelente,clao vc trabalhar muito vai acabar. Gostei da parafusadeira excelente acabamento e material muito bom a principio!.673176Ela é perfeita no peso,ótimo para segurar,e lindinha. Do jeito que eu queria. Agora no funcional,achei ela um pouco fraca para furar parede. 
Eu dei cinco estrelas porque eu queria uma parafusadeira,e ela pra mim serve como uma luva,achei ótima para parafusar. Como eu já tenho uma furadeira da bosch,de impacto,e sem controle de velocidade,eu precisava dessa amarelinha,pra por parafusos. Porque a de impacto estava estragando os meus parafusos,acabando com a cabeça deles. Ela tbm fura bem em madeira,eu testei aqui e furou bem,agora parede ela não quis furar. Se vc procura uma pra furar parede,melhor comprar uma de impacto,maiorzinha. Eu como mulher,achei essa ótima para o meu caso! estou começando na carpintaria e marcenaria,e amei ela. Há,e eu não poderia deixar de falar do kitzinho que vem com ela,que é perfeito. A mala é maravilhosa,e deixa tudo organizado como eu gosto. Agora só não testei a bateria,eu tinha que usá-la antes de avaliar,e não somente testar,tinha que vê a durabilidade da bateria primeiro,mas já foi. Pensamento positivo sempre,vai dá  tudo certo! qualquer problema eu volto aqui.223235Pelo preço e pelo que ela oferece, é nota 3. Fiquei meio decepcionado com a parafusadeira. Ela não tem opção de velocidade (apenas tork) e o mandril dela é desajeitado. Você precisa segurar com uma mão e girar com a outra. Tenho uma bosh antiga que o mandril dela é fixo, portanto eu abro/fecho rodando apenas com uma mão. Pode parecer besteira, mas é ruim de abrir/fechar o mandril para quem tem a mão larga por ex. A maleta que vem é a mesma coisa que nada, se você deixar no sol do meio dia por uns 15 minutos é capaz de derreter. As brocas você utiliza apenas uma vez e olhe lá. Quem puder optar por comprar sem o ""super"" kit vai se decepcionar um pouco menos!.88169A parafusadeira vonder pfv 012, uma das melhores que você pode encontrar no mercado! esta parafusadeira conta com uma potência de 650 w, uma velocidade máxima de 650 rpm, e um torque máximo de 23 n. M, ainda tem a possibilidade de regular até 18 posições diferentes para o torque, luz de led para lhe ajudar a realizar trabalhos em locais escuros, cabo com o revestimento emborrachado para uma melhor ergonomia, indicador de carga de bateria, e também é possível alternar entre parafusadeira e furadeira. Este modelo é perfeito para quando você necessita apertar e soltar parafusos com até 6 mm de diâmetro, bem como para realizar furos em metais e madeiras. Neste modelo estão inclusos: uma maleta para transporte; um carregador bivolt; seis brocas para madeira 1,5 mm, 2,5 mm, 3,0 mm, 4,0 mm, 5,0 mm e 6,0 mm. Vem com seis bits: duas fendas de 5 mm e 6 mm, dois phillips ph1 e ph2, dois pozidrive pz1 e pz2 e um soquete magnético de encaixe 1/4?. Eu recomendo!.12"
https://produto.mercadolivre.com.br/MLB-857813721-furadeira-impact-12-650w-gsb-13remaletakit-5-brocas-bosch-_JM?searchVariation=17468731452#searchVariation=17468731452&position=18&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Furadeira Impact 1/2 650w Gsb 13re+maleta+kit 5 Brocas Bosch,492,4091,25,Bosch,"Como muitos já disseram, é uma excelente furadeira para uso doméstico. Se vc está a procura de uma furadeira potente, e que te auxilie na hora de fazer um trabalho casual na sua casa, este é o modelo ideal e com maior custo-benefício dentre todas as grandes marcas e modelos de furadeira no mercado. 
. 
Prós: tem uma pegada perfeita, principalmente se vc utilizá-la com a empunhadura, que ajuda a manter a furadeira muito mais estável;. 
. 
O sistema de refrigeração do motor dela me pareceu bem eficiente também, pois fiz um uso levemente intenso dela e não esquentou;. 
. 
A chave seletora do martelete não é muito dura, o que ajuda na hora de mudar pro modo de impacto e furadeira com mais facilidade, sem precisar forçar muito o dedo;. 
. 
Comparado a um outro modelo mais antigo que usei, neste modelo, o risco de ativar o botão-trava é minimo. 
. 
Contras: o controle de velocidade, embora variável, começa baixo, mas salta logo pra uma velocidade alta, portanto não é um controle de velocidade muito preciso, o que pode atrapalhar um pouco na hora de usar a furadeira como parafusadeira;. 
. 
O botão pra reverter a velocidade não tem um sistema de travamento igual o do martelete. Se usar a função martelete por muito tempo ou a broca tremer demais na parede, ele começa a se mexer pro lado oposto e a furadeira para de funcionar, então se faz necessário segurar o botão pra ele ficar no lugar.16838Estava muito na dúvida entre outros modelos e marcas,por fim escolhi essa pelo custo benefício e me surpreendeu usei bastante vezes consecutivas e até o momento estou muito satisfeito. Pra quem ta na dúvida pode ir sem medo.130Excelente produto, robusta. Só não gostei da caixa, é uma vergonha de tão pequena, tem ficar desmontando se quiser guardar, não compensa pagar 50 reais a mais na caixa do tamanho de um ovo. Ficar tirando e colocando o suporte toda hora pra guardar pode roçar o parafuso. Recomendo comprar sem a caixa se for para uso diário. Fora isso, excelente ferramenta.80Não tem o que reclamar do produto. 
Furadeira de alto impacto, nem precisa fazer muita força quando a parede é muito dura, ela se encarrega de fazer tudo sozinha, já está super recomendado. 
Eu ia adquirir a versão 400w, mas fiquei bem na dúvida pois os reviews diziam que pra furar paredes precisava fazer um grande esforço, então resolvi pegar essa versão que é recomendada primeiramente como uma furadeira e ainda funciona como parafusadeira pois da tranquilamente para medir a velocidade na mão.62O produto é bom, funciona bem, mas não é mais a mesma qualidade bosch de antigamente. Da pra perceber que o peso é pouco, que o plástico é mais frágil, e principalmente o botão de sentido de rotação fica desarmando ou mudando de posição quando vc usa a função de impacto. 
Tradução, gostei mas não gostei ao mesmo tempo. Prefiro a staley que tenho, mais qualidade apesar de não ser tão bonita.00"
https://produto.mercadolivre.com.br/MLB-1187899217-combo-2-furadeiras-parafusadeiras-bateria-lithion-12v-_JM?searchVariation=48130108749#searchVariation=48130108749&position=23&search_layout=stack&type=item&tracking_id=07a8ee6b-b578-474d-8d0c-e7e04a2db24e,Combo 2 Furadeiras Parafusadeiras À Bateria Lithion 12v,456,795,25,NKF,"Pelo preço do produto respondeu além das expectativas que eu tinha, vamos ver o tempo de durabilidade! mais o custo benefício, show de bola, pode comprar sem medo que tem um bom funcionamento e o torque bom.174Excelente parafusadeira/furadeira, super prática e fácil de usar, designer moderno e de muita utilidade!.4128A furadeira é boa, forte e bem preparada. Estava em dúvida se comprar uma de 300 reais ou não, como é para uso normal do dia a dia, uso doméstico e essas coisas optei comprar essa e estou super satisfeito, as peças extras que trás são boas para uso normal sem exigir muito esforço, porém se quer algo para coisas super duras como metal ou concreto deve comprar uma máquina profissional que são mais caras, mas para uso normal em madeira e chapa fina de ferro esta aguenta fácilmente. Optei por esta também porque tem a bateria de 1. 300ma que outras tinham apenas 800ma.11Funcionou 2 vezes e morreu, o produto é de péssima qualidade,  liguei na loja, fui mal atendida, me passaram mais 2 números para ligar mas eles não atendem, o produto deve estar na garantia pois comprei no mês 2, não recomendo nem o produto nem a loja, sou de santa catarina e não tenho como ir pessoalmente a loja. Indignada.9730Parafusadeira otima para pequenos serviços ,gostei a unica excessão que encontrei foi a qualidade dos bits , muito fraco , para parafusar , os de tipo philips no primeiro aperto as pontas quebraram. Os de fenda ainda não usei.148"
